Gare d'entrée	Gare de sortie	Distance	Catégorie 1	Catégorie 2	Catégorie 3	Catégorie 4	Catégorie 5
FORGES	ST GERMAIN LES VERGNE	605,48	68,2	103,9	163,2	218,6	38,3
FORGES	ST GIBRIEN	191,72	15,3	23,8	37,8	50,7	9,2
FORGES	ST HILAIRE	67,07	5,7	8,5	13,2	18,6	3
FORGES	ST JULIEN SANCY	495,48	56,2	85,4	136,1	179,3	31,2
FORGES	ST MARTIN-DU-FRESNE	416,5	34,4	53,9	83,7	115,5	20,6
FORGES	ST ROMAIN SUR CHER	304,47	38,9	58,1	93,4	123,4	20,1
FORGES	ST-DENIS-LES-SENS	37,41	2,8	4,1	6,8	9	1,4
FORGES	ST-GERMAIN-LAXIS	24,53	2,2	3,2	4,9	6,8	1,3
FORGES	STE MENEHOULD	245,52	18,4	29	46,4	62,2	11,6
FORGES	SYLANS	426,07	35,1	54,8	85,5	117,2	20,9
FORGES	THENNELIERES	111,83	7,6	11,7	18,5	25,8	4,6
FORGES	TIL CHATEL	239,83	17,4	26,4	43,9	60,4	10,3
FORGES	TORVILLIERS	83,65	6,3	10,2	15,9	22,4	3,9
FORGES	TOURNUS	306,94	24,2	37,7	58,5	81	14,3
FORGES	TOURS-C/MONNAIE	285,37	38,8	56,3	90,7	119,1	20,5
FORGES	TULLE EST	579,48	65,5	99,7	156,1	207	36,5
FORGES	TULLE NORD	587,48	66,1	100,7	156,9	211,4	36,9
FORGES	URY	114,75	7,9	12,5	19,7	27,8	4,9
FORGES	USSEL EST	519,48	58,8	89,7	141,9	187,8	32,5
FORGES	USSEL OUEST	536,48	60,9	92,4	146,1	193,9	33,6
FORGES	VAL DE SAONE	446,83	34,9	51	89,2	122,7	20,9
FORGES	VALLEE DE L'AUBE	138,72	10,7	16,7	25,7	34,9	6,3
FORGES	VATRY	167,32	13,1	20,3	31,1	43	7,6
FORGES	VEIGNE	366,47	44,6	67,3	109,3	140,5	23,5
FORGES	VERDUN	303,62	24,2	37,7	58,9	78,3	14,8
FORGES	VIERZON-EST	262,17	35	51,3	85	110,2	18,3
FORGES	VIERZON-NORD	256,47	34,2	50,6	84,1	109,5	17,7
FORGES	VILLE SOUS LAFERTE	153,63	10,8	16,8	26,5	36,4	6,4
FORGES	VILLEFRANCHE S/ CHER	271,97	36,1	53,7	86,6	113,6	18,6
FORGES	VILLEFRANCHE-LIMAS	408,74	33,1	50,7	79,8	108,8	19,7
FORGES	VILLEFRANCHE-NORD	372,99	29,7	45,7	72,7	100,5	17,7
FORGES	VILLEFRANCHE-VILLE	378,29	30,1	47,1	73,4	101	18
FORGES	VILLENEUVE-DONDAGRE	50,42	3,6	5,5	9,1	12,3	1,7
FORGES	VIRIAT	374,96	29,2	45,4	70,9	98	17,6
FORGES	VIRY	485,92	43,5	68,9	108,7	147,4	26,5
FORGES	VOIE SACREE	276,52	21,9	34,2	51,7	70	13,4
FORGES	VULAINES	56,61	4,2	6	9,4	12,7	2,4
FORGES	VULCANIA BROMONT	472,48	54,1	81,7	130,9	172,7	29,7
FRESNES EN WOEVRE	AMBERIEU	540,55	45,9	68,6	114	155,9	27,8
FRESNES EN WOEVRE	ARLAY	439,06	37,1	58,3	93,7	126,5	22,5
FRESNES EN WOEVRE	AUXERRE NORD	343,48	28,5	44,5	70,4	95,1	17,3
FRESNES EN WOEVRE	AUXERRE SUD	355,18	28,5	44,5	70,4	95,1	17,3
FRESNES EN WOEVRE	AVALLON	399,28	32,7	51	79,7	107,8	19,9
FRESNES EN WOEVRE	BALAN	564,58	46,6	70,1	116,4	159,3	28,6
FRESNES EN WOEVRE	BAUME-LES-DAMES	479,06	40,8	63,5	101,4	138,4	25
FRESNES EN WOEVRE	BEAUNE NORD	409,46	34,8	53,6	85,4	115,8	21,1
FRESNES EN WOEVRE	BEAUNE SUD	408,31	34,7	53,6	85,4	115,8	21,1
FRESNES EN WOEVRE	BEAUPONT	482,76	40,6	62,6	100,7	137,9	24,8
FRESNES EN WOEVRE	BEAUREPAIRE	454,46	38,9	59,8	96,8	131,6	23,3
FRESNES EN WOEVRE	BELLEVILLE S/SAONE	514,01	43,3	66,5	105,1	143,1	26
FRESNES EN WOEVRE	BERSAILLIN	434,26	37	57,2	91,6	125,3	22,5
FRESNES EN WOEVRE	BESANCON EST	459,98	39	60,5	96,4	131,5	23,5
FRESNES EN WOEVRE	BESANCON NORD	445,36	38,7	59,2	94,8	129,2	23,1
FRESNES EN WOEVRE	BESANCON OUEST	435,96	37,7	58,9	93,8	127,3	22,9
FRESNES EN WOEVRE	BEYNOST	578,74	49,2	73,8	121,8	167,1	29,9
FRESNES EN WOEVRE	BIERRE-LES-SEMUR	425,18	34,1	53,3	83,6	113	20,9
FRESNES EN WOEVRE	BOURG NORD	512,77	43,1	63,7	104,8	143,4	26,2
FRESNES EN WOEVRE	BOURG SUD	518,78	43,4	64,1	108,5	148,1	26,3
FRESNES EN WOEVRE	BULGNEVILLE	355,16	30	46,4	74	100,3	18,2
FRESNES EN WOEVRE	CHALON NORD	430,41	36,9	56,9	89,8	121,8	22,3
FRESNES EN WOEVRE	CHALON SUD	436,61	36,9	56,9	89,8	122,2	22,3
FRESNES EN WOEVRE	CHATENOIS	365,31	30,2	46,9	75,2	101,7	18,7
FRESNES EN WOEVRE	CHATILLON-LABORDE	320,89	26,2	40,6	63,1	84,5	16,1
FRESNES EN WOEVRE	CHAUMONT-SEMOUTIERS	272,78	22	34,5	54,2	72,6	13,9
FRESNES EN WOEVRE	CHOISEY	401,17	34,5	53,2	84,8	115,3	20,7
FRESNES EN WOEVRE	CLERMONT-BARRIERE	716,29	75,3	114,6	185,1	244,4	42,8
FRESNES EN WOEVRE	COLOMBEY-LES-BELLES	394,01	32,8	50,7	80,8	109,7	19,8
FRESNES EN WOEVRE	COMBRONDE	679,07	71	107,6	174,6	229,7	40,4
FRESNES EN WOEVRE	COURTENAY	303,21	25,2	38,8	61,7	81,7	15,4
FRESNES EN WOEVRE	DIJON SUD	408,81	33,7	52,6	84,4	113,6	20,5
FRESNES EN WOEVRE	DIJON-ARC S/TILLE	358,65	30,1	46,5	74,1	100,6	18,5
FRESNES EN WOEVRE	DIJON-CRIMOLOIS	373,66	31,7	48,9	78	105,4	19,3
FRESNES EN WOEVRE	DOLE	403,36	34,4	53,2	84,8	115,3	20,7
FRESNES EN WOEVRE	FEILLENS	489,99	40,8	63,8	101	137,4	25,1
FRESNES EN WOEVRE	FLEURY-EN-BIERE	369,64	30,1	46,8	74,6	100,4	18,5
FRESNES EN WOEVRE	FONTAINEBLEAU	344,21	27,6	43,6	69,4	93,1	17,1
FRESNES EN WOEVRE	FORET DE TRONCAIS	597,46	64	97,8	157,9	206,8	36,6
FRESNES EN WOEVRE	FORGES	303,62	24,2	37,7	58,9	78,3	14,8
FRESNES EN WOEVRE	GANNAT	677,08	70,8	107,5	173,7	229,1	40,3
FRESNES EN WOEVRE	GENDREY	419,94	35,8	55,5	89,1	121,2	21,8
FRESNES EN WOEVRE	GERZAT-VILLE	697,93	72,2	110,3	177,3	232,8	41,4
FRESNES EN WOEVRE	GROISSIAT	569,81	48,9	73,8	124,2	170	29,9
FRESNES EN WOEVRE	GYE	407,62	34,3	53,2	85	115,3	20,7
FRESNES EN WOEVRE	JOIGNY	317,68	26	40,3	63,7	86,2	16
FRESNES EN WOEVRE	L ISLE-S/LE-DOUBS	496,36	41,9	65,4	104,7	141,5	25,5
FRESNES EN WOEVRE	LA BOISSE	590,39	50,8	76,2	127,2	172	30,6
FRESNES EN WOEVRE	LA BOISSE - MONTLUEL	568,86	48,1	72,4	118,3	161,4	29,6
FRESNES EN WOEVRE	LA COTIERE	574,82	48,8	73,1	123,7	167,9	29,9
FRESNES EN WOEVRE	LA CROIX-CHALON	555,21	47,7	70,6	121	164,3	29
FRESNES EN WOEVRE	LANGRES NORD	299,11	25,4	39,2	62,3	84,1	15,6
FRESNES EN WOEVRE	LANGRES SUD	305,76	25,9	40,4	64,5	86,9	16
FRESNES EN WOEVRE	LE MIROIR	469,6	39,7	61,3	98,3	134	23,9
FRESNES EN WOEVRE	LES EPRUNES	344,49	28	43,6	68,3	91,8	17,1
FRESNES EN WOEVRE	MACON CENTRE	492,72	40,8	63,8	101,3	137,3	25
FRESNES EN WOEVRE	MACON NORD	482,41	41	63,5	99,4	135	24,9
FRESNES EN WOEVRE	MACON SUD	492,74	41,7	64,5	101,8	138,4	25,3
FRESNES EN WOEVRE	MAGNANT	221,94	18,7	28,9	45,4	60,2	11,4
FRESNES EN WOEVRE	MAROLLES-SUR-SEINE	296,1	24,2	37,7	58,9	78,3	14,8
FRESNES EN WOEVRE	MONTIGNY-LE-ROI	319,21	27	41,3	66,8	90,4	16,4
FRESNES EN WOEVRE	MONTLUCON	622,39	66,3	101	162,7	213,9	37,7
FRESNES EN WOEVRE	MONTMARAULT	634,99	67,6	103	166,8	219,3	38,4
FRESNES EN WOEVRE	NEMOURS	341,26	27,6	43,6	69,4	93,1	17,1
FRESNES EN WOEVRE	NITRY	379,98	30,8	48	75,5	101,6	18,8
FRESNES EN WOEVRE	NUITS-ST-GEORGES	391,31	32,6	50,1	80,3	108,9	19,5
FRESNES EN WOEVRE	PEROUGES	558,01	46,6	70,1	116,4	159,3	28,6
FRESNES EN WOEVRE	PONT D AIN	533,19	44,2	66,5	113,6	153	27,2
FRESNES EN WOEVRE	POUILLY-EN-AUXOIS	446,11	37,4	57,6	91,2	123,6	22,6
FRESNES EN WOEVRE	REPLONGES	493,26	40,8	63,8	101	137,4	25,1
FRESNES EN WOEVRE	RIOM	691,91	72,1	110,2	177	232,7	41,2
FRESNES EN WOEVRE	ROBECOURT	341,17	28,4	44,3	70,7	95,8	17,3
FRESNES EN WOEVRE	SAINT GENIS	524,38	43,3	65,2	107,7	146	26,3
FRESNES EN WOEVRE	SAINT MAURICE	536,36	45,3	70,4	112	152,5	27,6
FRESNES EN WOEVRE	SAINT THIBAULT	203,89	17,2	26,6	41,8	55,3	10,5
FRESNES EN WOEVRE	SEURRE	414,26	34,9	54,1	86,4	117,9	21,2
FRESNES EN WOEVRE	SOIRANS	382,36	33,1	50,7	81,4	110,4	20
FRESNES EN WOEVRE	ST AMAND-MONTROND	568,26	61,9	94,3	152,1	199	35,1
FRESNES EN WOEVRE	ST MARTIN-DU-FRESNE	549,92	47,4	69	118,8	162,1	28,9
FRESNES EN WOEVRE	ST-DENIS-LES-SENS	275,75	23	35,7	57,3	76,7	14,4
FRESNES EN WOEVRE	ST-GERMAIN-LAXIS	328,15	26,2	40,6	63,1	84,5	16,1
FRESNES EN WOEVRE	SYLANS	559,49	48,1	72,9	120,3	164,6	29,4
FRESNES EN WOEVRE	THENNELIERES	191,79	15,8	24,6	39	51,3	9,9
FRESNES EN WOEVRE	TIL CHATEL	335,81	28,5	43,4	70,5	95,7	17,2
FRESNES EN WOEVRE	TORVILLIERS	219,97	18,6	28,6	45,2	60	11,4
FRESNES EN WOEVRE	TOURNUS	456,91	38,7	59,5	93,8	127,2	23,3
FRESNES EN WOEVRE	URY	353,09	28,3	44,3	70,3	95,1	17,3
FRESNES EN WOEVRE	VAL DE SAONE	542,81	45,7	68,2	115,5	157,3	27,9
FRESNES EN WOEVRE	VILLE SOUS LAFERTE	249,61	20,6	32,3	50,3	67,1	12,9
FRESNES EN WOEVRE	VILLEFRANCHE-LIMAS	558,71	47,5	72,8	115,6	156,8	28,8
FRESNES EN WOEVRE	VILLEFRANCHE-NORD	522,96	44,1	67,6	107,9	147,1	26,7
FRESNES EN WOEVRE	VILLEFRANCHE-VILLE	528,26	44,7	69	108,6	147,7	26,9
FRESNES EN WOEVRE	VILLENEUVE-DONDAGRE	288,76	24	37,2	59,6	80	14,8
FRESNES EN WOEVRE	VIRIAT	508,38	42,7	63,5	105,6	144,2	25,9
FRESNES EN WOEVRE	VULAINES	247,01	20,2	31,4	49,3	65,6	12,6
GANNAT	ALLAINES	295,37	27,9	43,9	68,9	92,5	17
GANNAT	ALLAINVILLE	323,97	31,5	49,4	77,1	103,1	19
GANNAT	AMBERIEU	721,38	74,2	112,7	180,7	241,2	42,1
GANNAT	AMBOISE CH.RENAULT	341,17	31,9	50,2	78	105,8	19,3
GANNAT	ARLAY	661,89	69,2	105,3	170,7	226,6	38,9
GANNAT	ARTENAY	281,97	26,7	41,9	66,3	88,4	16,1
GANNAT	AUXERRE NORD	419,39	49,9	74,8	121,6	159,6	27,1
GANNAT	AUXERRE SUD	431,09	49,9	74,8	121,6	159,6	27,1
GANNAT	AUXY	328,27	34,8	53	86,5	113,1	19,7
GANNAT	AVALLON	475,19	53,4	80,5	131,2	173,2	29,8
GANNAT	BALAN	745,41	75,1	114,3	183,1	244,2	42,7
GANNAT	BAUME-LES-DAMES	701,89	72	109,6	176,3	235,5	40,9
GANNAT	BEAUMONT	722,38	75,5	113,8	183,6	241,7	42,6
GANNAT	BEAUNE NORD	566,84	60,9	92,4	149,3	197,3	34,1
GANNAT	BEAUNE SUD	572,59	62	93,8	151,5	200,9	34,7
GANNAT	BEAUPONT	705,59	72,2	109,9	177,7	236,7	41
GANNAT	BEAUREPAIRE	677,29	70,3	106,9	172,6	230,6	39,6
GANNAT	BELLEGARDE	757,07	80,4	122,8	196,7	263,3	45,9
GANNAT	BELLEVILLE S/SAONE	678,29	70,4	106,8	171,3	228,4	39,6
GANNAT	BERSAILLIN	657,3	69	104,2	169,4	225,2	38,8
GANNAT	BESANCON EST	682,81	69,4	106,3	171,5	229,1	39,4
GANNAT	BESANCON NORD	668,19	69,4	105,3	170,1	226,5	39
GANNAT	BESANCON OUEST	658,79	69,4	104,9	169,6	225,5	38,9
GANNAT	BEYNOST	759,57	77,3	117,9	188,5	252,1	44,2
GANNAT	BIERRE-LES-SEMUR	501,09	55,2	82,9	135,2	178,7	30,6
GANNAT	BLERE	271,67	24,5	38	60,7	80,7	14,6
GANNAT	BLOIS	311,47	30,1	46,3	73,5	97,2	18
GANNAT	BOURG NORD	679,18	70,6	107,2	171,5	229,1	40
GANNAT	BOURG SUD	699,61	71,7	109,3	175,2	233,6	41
GANNAT	BOURGES (LIM.CONC.)	150,27	12,3	18,4	29,4	41	7,2
GANNAT	BULGNEVILLE	632,64	64,8	97,8	157,5	210,2	36,1
GANNAT	CHALON NORD	594,69	64,2	97,2	155,9	207,3	35,9
GANNAT	CHALON SUD	600,89	64,2	97,2	155,9	207,6	35,9
GANNAT	CHALONS LA VEUVE	577,58	63	95,2	155,7	203,7	35,2
GANNAT	CHALONS MOURMELON	585,98	63	95,4	156	206,3	35,6
GANNAT	CHARMONT (LIM.CONC)	499,08	56,2	84,7	137,7	182,1	31,1
GANNAT	CHATEAU-THIERRY	657,28	71	106,6	172,1	228,4	39,8
GANNAT	CHATENOIS	642,79	65,1	98,5	158,9	211,9	36,6
GANNAT	CHATILLON-LABORDE	456,01	52,7	79,3	128,4	169,5	29,2
GANNAT	CHAUMONT-SEMOUTIERS	550,26	58,4	88,1	143,1	189,9	32,4
GANNAT	CHEMERY	231,07	20	31,2	48,6	67,4	11,9
GANNAT	CHOISEY	624	66,2	100,3	161,9	215,4	37,1
GANNAT	CLERMONT EN ARGONNE	636,78	66,7	101	163,2	215,5	37,9
GANNAT	CLERMONT-BARRIERE	58,48	4,3	6,7	10,5	14,2	2,7
GANNAT	COLOMBEY-LES-BELLES	671,49	67,6	102	164,6	220,4	37,7
GANNAT	COMBRONDE	21,45	1,7	3	4,2	6	1
GANNAT	COURTENAY	377,08	45,8	68,6	112,1	146,5	24,9
GANNAT	DIJON SUD	602,49	64,4	97,6	157,1	208,7	36
GANNAT	DIJON-ARC S/TILLE	617,65	65,8	99,8	160,5	213,3	36,9
GANNAT	DIJON-CRIMOLOIS	649,99	65	98,2	159,3	211	36,6
GANNAT	DOLE	626,19	66,2	100,3	161,9	215,4	37,1
GANNAT	DORMANS	631,68	68,7	103,2	167,1	220,8	38,5
GANNAT	EGLETONS	142,2	14,6	22	31,7	45,8	8,4
GANNAT	ELOISE	765,77	81,6	124,9	199,7	267,6	46,8
GANNAT	ESCRENNES	305,17	31,5	48,3	76	100,9	17,9
GANNAT	ESVRES	285,47	25,8	40,2	63,6	83,4	15,3
GANNAT	FEILLENS	654,27	68,2	104,1	167,4	223,1	38,7
GANNAT	FLEURY-EN-BIERE	443,51	51,2	77,2	125,1	164,2	28,1
GANNAT	FONTAINEBLEAU	418,08	49	73,4	119,8	156,5	26,6
GANNAT	FONTENAY /LOING	350,67	38,1	59,5	97,2	126	21,6
GANNAT	FORET DE TRONCAIS	79,62	5,7	9	15	20,6	3,6
GANNAT	FORGES	438,74	50,5	75,6	122,8	161,8	27,4
GANNAT	FRESNES EN WOEVRE	677,08	70,8	107,5	173,7	229,1	40,3
GANNAT	GENDREY	642,77	67,2	102	165	220,1	38
GANNAT	GERZAT-VILLE	40,31	3,5	5,3	7,7	10,8	1,8
GANNAT	GONDREVILLE A77/N	343,47	37	56,6	93,6	122,5	21
GANNAT	GONDREVILLE A77/S	390,22	41	62,6	103,3	135,8	23,4
GANNAT	GROISSIAT	750,64	77,7	118,4	190,3	254,4	44,4
GANNAT	GYE	685,1	69,6	104,8	168,5	225,1	38,8
GANNAT	JARNY	699,58	72,3	110,2	176,1	231,1	41,3
GANNAT	JOIGNY	393,59	47,2	70,7	115,2	150,8	25,7
GANNAT	L ISLE-S/LE-DOUBS	719,19	73,3	111,5	179,3	239,5	41,5
GANNAT	LA BOISSE	771,22	78,6	119,9	192,1	256,9	45
GANNAT	LA BOISSE - MONTLUEL	749,69	76,6	116,2	184,2	245,7	43,6
GANNAT	LA COTIERE	755,65	77,2	117,2	187,9	249,6	44,1
GANNAT	LA CROIX-CHALON	736,04	76,1	116	186,6	249,4	43,4
GANNAT	LA FOLIE-B/PARIS	360,07	34,9	55	87,7	117,1	21,6
GANNAT	LAMOTTE-BEUVRON	221,97	18,5	28,7	47	61	10,9
GANNAT	LANGRES NORD	576,59	60,4	90,6	145,8	194,3	33,5
GANNAT	LANGRES SUD	583,24	61	91,9	148,1	196,7	34,1
GANNAT	LE MIROIR	692,43	71,3	108,2	174,8	232,7	40,4
GANNAT	LES EPRUNES	479,61	53,7	81,2	131,9	174,5	30
GANNAT	MACON NORD	646,69	68,1	103,4	165,6	220,6	38,3
GANNAT	MACON SUD	657,02	68,9	104,7	167,8	223,4	38,8
GANNAT	MAGNANT	499,42	55,5	83,5	135,1	179,3	30,6
GANNAT	MANZAT	33,2	3,2	4,8	6,8	9,7	1,6
GANNAT	MAROLLES-SUR-SEINE	431,22	50,5	75,6	122,8	161,8	27,4
GANNAT	MER	294,27	27,8	43,4	67,8	92,1	16,6
GANNAT	MEUNG SUR LOIRE	277,77	25,6	40,1	61,7	85,3	15,4
GANNAT	MONT CHOISY	557,78	61,1	92,5	151	199,1	34,3
GANNAT	MONTIGNY-LE-ROI	596,69	61,9	92,9	150,3	200,3	34,5
GANNAT	MONTLUCON	75,51	5,6	8,9	14,2	19,1	3,5
GANNAT	MONTMARAULT	42,09	3,5	5,3	7,9	10,6	1,9
GANNAT	MONTREUIL (REIMS)	677,78	73,3	109,5	176,4	232,3	40,9
GANNAT	MONTREUIL AUX LIONS	704,08	75,3	112,5	181,1	238,9	42,2
GANNAT	NEMOURS	415,13	49	73,4	119,8	156,5	26,6
GANNAT	NITRY	455,89	51,6	77,7	126,3	167	28,4
GANNAT	NUITS-ST-GEORGES	584,99	62,7	95,2	153,9	204,1	35,2
GANNAT	OLIVET	254,27	22,5	34,5	54,8	73,8	13,2
GANNAT	ORLEANS-CENTRE	260,67	23,3	36,5	59	75,8	13,5
GANNAT	ORLEANS-NORD	266,67	25,1	38,9	61,5	82,6	15
GANNAT	PEROUGES	738,84	75,1	114,3	183,1	244,2	42,7
GANNAT	PONT D AIN	714,02	72,8	111,3	179,2	238,8	41,6
GANNAT	POUILLY-EN-AUXOIS	530,19	58,5	88,6	143	190,2	32,4
GANNAT	REIMS EST (TAISSY)	604,78	66,3	99,6	162,6	213,8	36,9
GANNAT	REIMS NORD (ORMES)	611,38	67,3	101,3	164,3	217,2	37,3
GANNAT	REIMS OUEST (THILLOIS)	617,98	67,9	102	164,9	218,4	37,8
GANNAT	REIMS SUD	603,78	66,1	99,2	161,6	212,8	36,8
GANNAT	REPLONGES	657,54	68,2	104,1	167,4	223,1	38,7
GANNAT	RIOM	34,29	3,1	4,7	6,6	9,6	1,5
GANNAT	ROBECOURT	618,65	63,3	95,9	154,5	205,9	35,5
GANNAT	SAINT GENIS	747,21	72,3	109,9	174,9	232,9	40,8
GANNAT	SAINT MAURICE	759,19	77,4	117,8	190,3	255	44,2
GANNAT	SAINT THIBAULT	473,19	53,2	80	130,4	172,3	29,6
GANNAT	SALBRIS	203,27	17,1	26,4	42,5	55,7	10,2
GANNAT	SAVIGNY /CLAIRIS	375,87	43,1	65,2	107,4	138,8	23,8
GANNAT	SEURRE	596,49	63,9	96,9	155,8	207,4	35,8
GANNAT	SOIRANS	624,24	65,4	99,6	160,5	212,1	37
GANNAT	SOMMESOUS	536,48	59,2	89,6	145,8	192,5	33
GANNAT	ST AMAND-MONTROND	108,82	8,5	12,8	20,2	27,2	5,2
GANNAT	ST ETIENNE AU TEMPLE	585,98	63	95,4	156	206,3	35,6
GANNAT	ST GERMAIN LES VERGNE	186,2	19,4	30	43,9	62,4	11,4
GANNAT	ST GIBRIEN	565,18	61,9	93,6	152,6	201,5	34,7
GANNAT	ST HILAIRE	371,67	42,2	63,9	105,2	135,7	23,5
GANNAT	ST JULIEN SANCY	76,2	7,4	11,5	16,8	23,1	4,3
GANNAT	ST MARTIN-DU-FRESNE	730,75	75,9	115,9	185,1	247,8	43,4
GANNAT	ST ROMAIN SUR CHER	242,27	21,2	33,1	53	71,7	12,5
GANNAT	ST-DENIS-LES-SENS	401,33	47,8	71,9	116,8	152,7	26,1
GANNAT	ST-GERMAIN-LAXIS	463,27	52,7	79,3	128,4	169,5	29,2
GANNAT	STE MENEHOULD	618,98	65	98,8	161,2	213	37,1
GANNAT	SYLANS	740,32	76,5	116,8	186,7	249,7	43,7
GANNAT	THENNELIERES	485,29	54,3	81,8	131,8	174,1	30,2
GANNAT	TIL CHATEL	613,29	63,2	94,9	154,3	205,6	35,3
GANNAT	TORVILLIERS	457,11	52,7	79,3	128,7	169,8	29,2
GANNAT	TOURNUS	621,19	65,6	99,5	160	212,4	36,9
GANNAT	TOURS-C/MONNAIE	369,37	36,3	56,8	87,5	118,9	21,5
GANNAT	TULLE EST	160,2	16,7	25,8	36,8	50,8	9,6
GANNAT	TULLE NORD	168,2	17,3	26,8	37,6	55,2	10
GANNAT	URY	426,96	49,7	74,4	121,1	158,4	27,1
GANNAT	USSEL EST	100,2	10	15,8	22,6	31,6	5,6
GANNAT	USSEL OUEST	117,2	12,1	18,5	26,8	37,7	6,7
GANNAT	VAL DE SAONE	765,64	74,5	112	181,2	241,8	41,9
GANNAT	VALLEE DE L'AUBE	512,18	57,3	86,5	140,5	185,7	31,8
GANNAT	VATRY	540,78	59,7	90,1	145,9	193,8	33,1
GANNAT	VEIGNE	304,27	26,5	42	67,4	89,5	16,2
GANNAT	VERDUN	677,08	70,8	107,5	173,7	229,1	40,3
GANNAT	VIERZON-EST	176,57	15	22,9	35,4	48,3	9,1
GANNAT	VIERZON-NORD	182,27	15,3	23,3	37,8	50,6	9,3
GANNAT	VILLE SOUS LAFERTE	527,09	56,9	85,8	139,6	184,8	31,5
GANNAT	VILLEFRANCHE S/ CHER	209,77	18,2	28	45,1	59,9	10,9
GANNAT	VILLEFRANCHE-LIMAS	722,99	74,8	113,4	181,6	242,5	42,1
GANNAT	VILLEFRANCHE-NORD	687,24	71,3	107,6	174,3	232,1	40,5
GANNAT	VILLEFRANCHE-VILLE	692,54	71,8	109,1	175	233,1	40,7
GANNAT	VILLENEUVE-DONDAGRE	388,32	46,7	70,1	114,2	149,6	25,5
GANNAT	VIRIAT	689,21	70,7	107,3	172,1	230	40,5
GANNAT	VIRY	800,17	85,4	131,5	209,9	280,8	49,2
GANNAT	VOIE SACREE	649,98	68,5	104	166,5	220,8	38,9
GANNAT	VULAINES	430,07	50,7	75,6	122,8	161,7	27,5
GANNAT	VULCANIA BROMONT	53,2	5,3	7,8	11,6	16,5	2,8
GENAY	Système Ouvert	16,65	1,5	2,3	4	5,3	0,9
GENDREY	ALLAINES	384	42,8	64,2	104,2	139,5	23,7
GENDREY	ALLAINVILLE	412,6	45,3	68,6	113,1	147,8	25
GENDREY	AMBERIEU	172,57	14,5	22,1	34,3	48,3	8,3
GENDREY	AMBOISE CH.RENAULT	461,2	51,4	77,4	124,6	166,6	28,9
GENDREY	ARLAY	71,08	5,1	7,4	11,5	17,4	3
GENDREY	ARTENAY	370,6	41,8	62,5	102,1	136,7	22,9
GENDREY	AUXERRE NORD	223,38	18,1	28,3	44	61,3	11
GENDREY	AUXERRE SUD	211,68	18,1	28,3	44	61,3	11
GENDREY	AUXY	314,5	29,7	45,8	74	99,5	17,3
GENDREY	AVALLON	167,58	13	20,8	32,9	45,2	7,9
GENDREY	BALAN	196,6	15,5	23,7	37,4	51,6	9,2
GENDREY	BAUME-LES-DAMES	59,12	4,5	6,9	10,7	14,9	2,8
GENDREY	BEAUMONT	465,24	40,5	61,8	99	133,8	24,1
GENDREY	BEAUNE NORD	75,93	5,9	9,2	15	20,8	3,8
GENDREY	BEAUNE SUD	74,78	5,8	9,2	14,9	21	3,8
GENDREY	BEAUPONT	114,78	7,7	12,2	19,1	26,7	5
GENDREY	BEAUREPAIRE	86,48	5,6	9,1	13,7	20	3,7
GENDREY	BELLEGARDE	208,26	20,5	31,7	49,8	69,4	11,9
GENDREY	BELLEVILLE S/SAONE	180,48	13,9	21,9	34,5	48,3	8,5
GENDREY	BERSAILLIN	66,28	4,2	6	9,6	13,2	2,6
GENDREY	BESANCON EST	40,04	3	4,4	6,7	9,5	1,7
GENDREY	BESANCON NORD	25,42	2	3,1	5,1	6,7	1,1
GENDREY	BESANCON OUEST	16,02	1,2	2	3,2	4,3	0,7
GENDREY	BEYNOST	210,76	18	27,3	42,9	59,1	10,4
GENDREY	BIERRE-LES-SEMUR	141,68	10,8	17	27,1	37,8	6,7
GENDREY	BLERE	537,9	58,6	88,8	143,7	188,7	32,5
GENDREY	BLOIS	431,5	48,5	73,1	118,9	158,1	26,9
GENDREY	BOURG NORD	144,79	11,7	18,1	28,4	39,4	6,8
GENDREY	BOURG SUD	150,8	12	18,5	29,5	41,1	7
GENDREY	BOURGES (LIM.CONC.)	492,5	54,9	83,6	135,6	179,1	30,8
GENDREY	BULGNEVILLE	189,88	15,2	23,4	37,1	50,8	9
GENDREY	CHALON NORD	96,88	7,8	12,5	19,5	27,2	5
GENDREY	CHALON SUD	103,08	7,8	12,5	19,5	27,2	5
GENDREY	CHALONS LA VEUVE	320,44	28	43,2	71,1	95,8	16,7
GENDREY	CHALONS MOURMELON	328,84	28	43,4	71,4	98,4	17,1
GENDREY	CHARMONT (LIM.CONC)	241,94	21,2	32,7	53,1	74,2	12,6
GENDREY	CHATEAU-THIERRY	400,14	36	54,6	87,5	120,5	21,3
GENDREY	CHATENOIS	200,03	15,3	23,7	38,3	53,1	9,4
GENDREY	CHATILLON-LABORDE	341,23	26,1	40,9	66,4	91,7	16
GENDREY	CHAUMONT-SEMOUTIERS	147,16	12,6	19,4	31,4	43,3	7,6
GENDREY	CHEMERY	497,3	54,7	82,9	133	177,8	30,2
GENDREY	CHOISEY	33,19	1,9	2,6	4	5,4	1,2
GENDREY	CLERMONT EN ARGONNE	379,64	31,7	49	78,6	107,6	19,4
GENDREY	CLERMONT-BARRIERE	681,98	71,7	109,1	176,4	235,4	40,5
