Autoroute entrée	Péage entrée	Ville entrée	Autoroute sortie	Péage sortie	Ville sortie	Classe 1	Classe 2	Classe 3	Classe 4	Classe 5
A39	8	BEAUREPAIRE	A85	11	BLERE	61,7	93,7	151,3	199,2	34,1
A39	8	BEAUREPAIRE	A10	17	BLOIS	51,6	78	126,5	168,6	28,5
A39	8	BEAUREPAIRE	A71	7	BOURGES	58	88,5	143,2	189,6	32,4
A39	8	BEAUREPAIRE	A10	18	CHATEAU-RENAULT	54,5	82,3	132,2	177,1	30,5
A39	8	BEAUREPAIRE	A19	7	ESCRENNES	36,2	56,6	92,1	122,2	20,7
A39	8	BEAUREPAIRE	A85	10	ESVRES	63	95,8	154,7	204	34,9
A39	8	BEAUREPAIRE	A19	5	FONTENAY SUR LOING	29,6	45,2	70,8	97,1	17
A39	8	BEAUREPAIRE	A19	-	GONDREVILLE LA FRANCHE NORD	30,7	47,4	74,5	100,6	17,6
A39	8	BEAUREPAIRE	A19	-	GONDREVILLE LA FRANCHE SUD	34,7	53,4	84,2	113,9	20
A39	8	BEAUREPAIRE	A10	12	JANVILLE (ALLAINES)	45,9	69,1	111,8	150	25,3
A39	8	BEAUREPAIRE	A71	3	LAMOTTE BEUVRON	50,4	75,9	123,1	164,8	28
A39	8	BEAUREPAIRE	A10	16	MER	50,3	75	121,3	162,3	27,8
A39	8	BEAUREPAIRE	A10	15	MEUNG	48,2	72,3	116,1	156,2	26,5
A39	8	BEAUREPAIRE	A71	2	OLIVET	47,1	70,8	114,7	152,8	26
A39	8	BEAUREPAIRE	A71	1	ORLEANS CENTRE	46,4	69,9	112,9	150,4	25,4
A39	8	BEAUREPAIRE	A10	14	ORLEANS NORD	45,6	68,5	110,9	148,7	25
A39	8	BEAUREPAIRE	A10	-	PARIS (LA FOLIE BESSIN)	52,8	78,6	130,7	172,6	29,4
A39	8	BEAUREPAIRE	A85	14	ROMORANTIN	55,9	85	136,4	182,4	30,8
A39	8	BEAUREPAIRE	A85	12	SAINT AIGNAN SUR CHER	58,7	89,4	143,2	192,2	32,3
A39	8	BEAUREPAIRE	A19	4	SAINT HILAIRE LES ANDRESIS	25,5	39,8	63	87,4	15,2
A39	8	BEAUREPAIRE	A71	4	SALBRIS	52	78,9	127,4	170,9	28,8
A39	8	BEAUREPAIRE	A19	3	SAVIGNY SUR CLAIRIS	24,6	38,5	60,8	84,5	14,8
A39	8	BEAUREPAIRE	A85	13	SELLES SUR CHER	57,8	87,8	140,6	188,3	31,8
A39	8	BEAUREPAIRE	A10	-	TOURS CENTRE (MONNAIE)	58,6	87,6	140,5	187,9	32,7
A39	8	BEAUREPAIRE	A85	-	VEIGNE	64,4	98,6	159,1	209,3	35,7
A39	8	BEAUREPAIRE	A71	6	VIERZON EST	54,8	82,6	134,8	179	30,5
A39	8	BEAUREPAIRE	A71	5	VIERZON NORD	54	81,9	133,9	178,3	29,9
A39	6	CHOISEY	A10	11	ALLAINVILLE	44,3	66,9	110	143,1	24,1
A39	6	CHOISEY	A10	13	ARTENAY	40,8	60,8	99	132	22
A39	6	CHOISEY	A19	6	AUXY	28,7	44,1	70,9	94,8	16,4
A39	6	CHOISEY	A85	11	BLERE	57,6	87,1	140,6	184	31,6
A39	6	CHOISEY	A10	17	BLOIS	47,5	71,4	115,8	153,4	26
A39	6	CHOISEY	A71	7	BOURGES	53,9	81,9	132,5	174,4	29,9
A39	6	CHOISEY	A10	18	CHATEAU-RENAULT	50,4	75,7	121,5	161,9	28
A39	6	CHOISEY	A19	7	ESCRENNES	32,1	50	81,4	107	18,2
A39	6	CHOISEY	A85	10	ESVRES	58,9	89,2	144	188,8	32,4
A39	6	CHOISEY	A19	5	FONTENAY SUR LOING	25,5	38,6	60,1	81,9	14,5
A39	6	CHOISEY	A19	-	GONDREVILLE LA FRANCHE NORD	26,6	40,8	63,8	85,4	15,1
A39	6	CHOISEY	A19	-	GONDREVILLE LA FRANCHE SUD	30,6	46,8	73,5	98,7	17,5
A39	6	CHOISEY	A10	12	JANVILLE (ALLAINES)	41,8	62,5	101,1	134,8	22,8
A39	6	CHOISEY	A71	3	LAMOTTE BEUVRON	46,3	69,3	112,4	149,6	25,5
A39	6	CHOISEY	A10	16	MER	46,2	68,4	110,6	147,1	25,3
A39	6	CHOISEY	A10	15	MEUNG	44,1	65,7	105,4	141	24
A39	6	CHOISEY	A71	2	OLIVET	43	64,2	104	137,6	23,5
A39	6	CHOISEY	A71	1	ORLEANS CENTRE	42,3	63,3	102,2	135,2	22,9
A39	6	CHOISEY	A10	14	ORLEANS NORD	41,5	61,9	100,2	133,5	22,5
A39	6	CHOISEY	A10	-	PARIS (LA FOLIE BESSIN)	48,7	72	120	157,4	26,9
A39	6	CHOISEY	A85	14	ROMORANTIN	51,8	78,4	125,7	167,2	28,3
A39	6	CHOISEY	A85	12	SAINT AIGNAN SUR CHER	54,6	82,8	132,5	177	29,8
A39	6	CHOISEY	A19	4	SAINT HILAIRE LES ANDRESIS	21,4	33,2	52,3	72,2	12,7
A39	6	CHOISEY	A71	4	SALBRIS	47,9	72,3	116,7	155,7	26,3
A39	6	CHOISEY	A19	3	SAVIGNY SUR CLAIRIS	20,5	31,9	50,1	69,3	12,3
A39	6	CHOISEY	A85	13	SELLES SUR CHER	53,7	81,2	129,9	173,1	29,3
A39	6	CHOISEY	A10	-	TOURS CENTRE (MONNAIE)	54,5	81	129,8	172,7	30,2
A39	6	CHOISEY	A85	-	VEIGNE	60,3	92	148,4	194,1	33,2
A39	6	CHOISEY	A71	6	VIERZON EST	50,7	76	124,1	163,8	28
A39	6	CHOISEY	A71	5	VIERZON NORD	49,9	75,3	123,2	163,1	27,4
A39	-	CRIMOLOIS	A10	11	ALLAINVILLE	43,1	64,8	107,4	138,7	23,6
A39	-	CRIMOLOIS	A10	13	ARTENAY	39,6	58,7	96,4	127,6	21,5
A39	-	CRIMOLOIS	A19	6	AUXY	27,5	42	68,3	90,4	15,9
A39	-	CRIMOLOIS	A85	11	BLERE	56,4	85	138	179,6	31,1
A39	-	CRIMOLOIS	A10	17	BLOIS	46,3	69,3	113,2	149	25,5
A39	-	CRIMOLOIS	A71	7	BOURGES	52,7	79,8	129,9	170	29,4
A39	-	CRIMOLOIS	A10	18	CHATEAU-RENAULT	49,2	73,6	118,9	157,5	27,5
A39	-	CRIMOLOIS	A19	7	ESCRENNES	30,9	47,9	78,8	102,6	17,7
A39	-	CRIMOLOIS	A85	10	ESVRES	57,7	87,1	141,4	184,4	31,9
A39	-	CRIMOLOIS	A19	5	FONTENAY SUR LOING	24,3	36,5	57,5	77,5	14
A39	-	CRIMOLOIS	A19	-	GONDREVILLE LA FRANCHE NORD	25,4	38,7	61,2	81	14,6
A39	-	CRIMOLOIS	A19	-	GONDREVILLE LA FRANCHE SUD	29,4	44,7	70,9	94,3	17
A39	-	CRIMOLOIS	A10	12	JANVILLE (ALLAINES)	40,6	60,4	98,5	130,4	22,3
A39	-	CRIMOLOIS	A71	3	LAMOTTE BEUVRON	45,1	67,2	109,8	145,2	25
A39	-	CRIMOLOIS	A10	16	MER	45	66,3	108	142,7	24,8
A39	-	CRIMOLOIS	A10	15	MEUNG	42,9	63,6	102,8	136,6	23,5
A39	-	CRIMOLOIS	A71	2	OLIVET	41,8	62,1	101,4	133,2	23
A39	-	CRIMOLOIS	A71	1	ORLEANS CENTRE	41,1	61,2	99,6	130,8	22,4
A39	-	CRIMOLOIS	A10	14	ORLEANS NORD	40,3	59,8	97,6	129,1	22
A39	-	CRIMOLOIS	A10	-	PARIS (LA FOLIE BESSIN)	47,5	69,9	117,4	153	26,4
A39	-	CRIMOLOIS	A85	14	ROMORANTIN	50,6	76,3	123,1	162,8	27,8
A39	-	CRIMOLOIS	A85	12	SAINT AIGNAN SUR CHER	53,4	80,7	129,9	172,6	29,3
A39	-	CRIMOLOIS	A19	4	SAINT HILAIRE LES ANDRESIS	20,2	31,1	49,7	67,8	12,2
A39	-	CRIMOLOIS	A71	4	SALBRIS	46,7	70,2	114,1	151,3	25,8
A39	-	CRIMOLOIS	A19	3	SAVIGNY SUR CLAIRIS	19,3	29,8	47,5	64,9	11,8
A39	-	CRIMOLOIS	A85	13	SELLES SUR CHER	52,5	79,1	127,3	168,7	28,8
A39	-	CRIMOLOIS	A10	-	TOURS CENTRE (MONNAIE)	53,3	78,9	127,2	168,3	29,7
A39	-	CRIMOLOIS	A85	-	VEIGNE	59,1	89,9	145,8	189,7	32,7
A39	-	CRIMOLOIS	A71	6	VIERZON EST	49,5	73,9	121,5	159,4	27,5
A39	-	CRIMOLOIS	A71	5	VIERZON NORD	48,7	73,2	120,6	158,7	26,9
A39	9	LE MIROIR	A10	11	ALLAINVILLE	49,4	74,8	122,9	160,4	27,4
A39	9	LE MIROIR	A10	13	ARTENAY	45,9	68,7	111,9	149,3	25,3
A39	9	LE MIROIR	A19	6	AUXY	33,8	52	83,8	112,1	19,7
A39	9	LE MIROIR	A85	11	BLERE	62,7	95	153,5	201,3	34,9
A39	9	LE MIROIR	A10	17	BLOIS	52,6	79,3	128,7	170,7	29,3
A39	9	LE MIROIR	A71	7	BOURGES	59	89,8	145,4	191,7	33,2
A39	9	LE MIROIR	A10	18	CHATEAU-RENAULT	55,5	83,6	134,4	179,2	31,3
A39	9	LE MIROIR	A19	7	ESCRENNES	37,2	57,9	94,3	124,3	21,5
A39	9	LE MIROIR	A85	10	ESVRES	64	97,1	156,9	206,1	35,7
A39	9	LE MIROIR	A19	5	FONTENAY SUR LOING	30,6	46,5	73	99,2	17,8
A39	9	LE MIROIR	A19	-	GONDREVILLE LA FRANCHE NORD	31,7	48,7	76,7	102,7	18,4
A39	9	LE MIROIR	A19	-	GONDREVILLE LA FRANCHE SUD	35,7	54,7	86,4	116	20,8
A39	9	LE MIROIR	A10	12	JANVILLE (ALLAINES)	46,9	70,4	114	152,1	26,1
A39	9	LE MIROIR	A71	3	LAMOTTE BEUVRON	51,4	77,2	125,3	166,9	28,8
A39	9	LE MIROIR	A10	16	MER	51,3	76,3	123,5	164,4	28,6
A39	9	LE MIROIR	A10	15	MEUNG	49,2	73,6	118,3	158,3	27,3
A39	9	LE MIROIR	A71	2	OLIVET	48,1	72,1	116,9	154,9	26,8
A39	9	LE MIROIR	A71	1	ORLEANS CENTRE	47,4	71,2	115,1	152,5	26,2
A39	9	LE MIROIR	A10	14	ORLEANS NORD	46,6	69,8	113,1	150,8	25,8
A39	9	LE MIROIR	A10	-	PARIS (LA FOLIE BESSIN)	53,8	79,9	132,9	174,7	30,2
A39	9	LE MIROIR	A85	14	ROMORANTIN	56,9	86,3	138,6	184,5	31,6
A39	9	LE MIROIR	A85	12	SAINT AIGNAN SUR CHER	59,7	90,7	145,4	194,3	33,1
A39	9	LE MIROIR	A19	4	SAINT HILAIRE LES ANDRESIS	26,5	41,1	65,2	89,5	16
A39	9	LE MIROIR	A71	4	SALBRIS	53	80,2	129,6	173	29,6
A39	9	LE MIROIR	A19	3	SAVIGNY SUR CLAIRIS	25,6	39,8	63	86,6	15,6
A39	9	LE MIROIR	A85	13	SELLES SUR CHER	58,8	89,1	142,8	190,4	32,6
A39	9	LE MIROIR	A10	-	TOURS CENTRE (MONNAIE)	59,6	88,9	142,7	190	33,5
A39	9	LE MIROIR	A85	-	VEIGNE	65,4	99,9	161,3	211,4	36,5
A39	9	LE MIROIR	A71	6	VIERZON EST	55,8	83,9	137	181,1	31,3
A39	9	LE MIROIR	A71	5	VIERZON NORD	55	83,2	136,1	180,4	30,7
A39	5	SOIRANS	A10	11	ALLAINVILLE	43,5	66,2	108,6	139,8	24
A39	5	SOIRANS	A10	13	ARTENAY	40	60,1	97,6	128,7	21,9
A39	5	SOIRANS	A19	6	AUXY	27,9	43,4	69,5	91,5	16,3
A39	5	SOIRANS	A85	11	BLERE	56,8	86,4	139,2	180,7	31,5
A39	5	SOIRANS	A10	17	BLOIS	46,7	70,7	114,4	150,1	25,9
A39	5	SOIRANS	A71	7	BOURGES	53,1	81,2	131,1	171,1	29,8
A39	5	SOIRANS	A10	18	CHATEAU-RENAULT	49,6	75	120,1	158,6	27,9
A39	5	SOIRANS	A19	7	ESCRENNES	31,3	49,3	80	103,7	18,1
A39	5	SOIRANS	A85	10	ESVRES	58,1	88,5	142,6	185,5	32,3
A39	5	SOIRANS	A19	5	FONTENAY SUR LOING	24,7	37,9	58,7	78,6	14,4
A39	5	SOIRANS	A19	-	GONDREVILLE LA FRANCHE NORD	25,8	40,1	62,4	82,1	15
A39	5	SOIRANS	A19	-	GONDREVILLE LA FRANCHE SUD	29,8	46,1	72,1	95,4	17,4
A39	5	SOIRANS	A10	12	JANVILLE (ALLAINES)	41	61,8	99,7	131,5	22,7
A39	5	SOIRANS	A71	3	LAMOTTE BEUVRON	45,5	68,6	111	146,3	25,4
A39	5	SOIRANS	A10	16	MER	45,4	67,7	109,2	143,8	25,2
A39	5	SOIRANS	A10	15	MEUNG	43,3	65	104	137,7	23,9
A39	5	SOIRANS	A71	2	OLIVET	42,2	63,5	102,6	134,3	23,4
A39	5	SOIRANS	A71	1	ORLEANS CENTRE	41,5	62,6	100,8	131,9	22,8
A39	5	SOIRANS	A10	14	ORLEANS NORD	40,7	61,2	98,8	130,2	22,4
A39	5	SOIRANS	A10	-	PARIS (LA FOLIE BESSIN)	47,9	71,3	118,6	154,1	26,8
A39	5	SOIRANS	A85	14	ROMORANTIN	51	77,7	124,3	163,9	28,2
A39	5	SOIRANS	A85	12	SAINT AIGNAN SUR CHER	53,8	82,1	131,1	173,7	29,7
A39	5	SOIRANS	A19	4	SAINT HILAIRE LES ANDRESIS	20,6	32,5	50,9	68,9	12,6
A39	5	SOIRANS	A71	4	SALBRIS	47,1	71,6	115,3	152,4	26,2
A39	5	SOIRANS	A19	3	SAVIGNY SUR CLAIRIS	19,7	31,2	48,7	66	12,2
A39	5	SOIRANS	A85	13	SELLES SUR CHER	52,9	80,5	128,5	169,8	29,2
A39	5	SOIRANS	A10	-	TOURS CENTRE (MONNAIE)	53,7	80,3	128,4	169,4	30,1
A39	5	SOIRANS	A85	-	VEIGNE	59,5	91,3	147	190,8	33,1
A39	5	SOIRANS	A71	6	VIERZON EST	49,9	75,3	122,7	160,5	27,9
A39	5	SOIRANS	A71	5	VIERZON NORD	49,1	74,6	121,8	159,8	27,3
A391	-	BERSAILLIN	A10	11	ALLAINVILLE	47,1	70,8	117,5	152,9	25,8
A391	-	BERSAILLIN	A10	13	ARTENAY	43,6	64,7	106,5	141,8	23,7
A391	-	BERSAILLIN	A19	6	AUXY	31,5	48	78,4	104,6	18,1
A391	-	BERSAILLIN	A85	11	BLERE	60,4	91	148,1	193,8	33,3
A391	-	BERSAILLIN	A10	17	BLOIS	50,3	75,3	123,3	163,2	27,7
A391	-	BERSAILLIN	A71	7	BOURGES	56,7	85,8	140	184,2	31,6
A391	-	BERSAILLIN	A10	18	CHATEAU-RENAULT	53,2	79,6	129	171,7	29,7
A391	-	BERSAILLIN	A19	7	ESCRENNES	34,9	53,9	88,9	116,8	19,9
A391	-	BERSAILLIN	A85	10	ESVRES	61,7	93,1	151,5	198,6	34,1
A391	-	BERSAILLIN	A19	5	FONTENAY SUR LOING	28,3	42,5	67,6	91,7	16,2
A391	-	BERSAILLIN	A19	-	GONDREVILLE LA FRANCHE NORD	29,4	44,7	71,3	95,2	16,8
A391	-	BERSAILLIN	A19	-	GONDREVILLE LA FRANCHE SUD	33,4	50,7	81	108,5	19,2
A391	-	BERSAILLIN	A10	12	JANVILLE (ALLAINES)	44,6	66,4	108,6	144,6	24,5
A391	-	BERSAILLIN	A71	3	LAMOTTE BEUVRON	49,1	73,2	119,9	159,4	27,2
A391	-	BERSAILLIN	A10	16	MER	49	72,3	118,1	156,9	27
A391	-	BERSAILLIN	A10	15	MEUNG	46,9	69,6	112,9	150,8	25,7
A391	-	BERSAILLIN	A71	2	OLIVET	45,8	68,1	111,5	147,4	25,2
A391	-	BERSAILLIN	A71	1	ORLEANS CENTRE	45,1	67,2	109,7	145	24,6
A391	-	BERSAILLIN	A10	14	ORLEANS NORD	44,3	65,8	107,7	143,3	24,2
A391	-	BERSAILLIN	A10	-	PARIS (LA FOLIE BESSIN)	51,5	75,9	127,5	167,2	28,6
A391	-	BERSAILLIN	A85	14	ROMORANTIN	54,6	82,3	133,2	177	30
A391	-	BERSAILLIN	A85	12	SAINT AIGNAN SUR CHER	57,4	86,7	140	186,8	31,5
A391	-	BERSAILLIN	A19	4	SAINT HILAIRE LES ANDRESIS	24,2	37,1	59,8	82	14,4
A391	-	BERSAILLIN	A71	4	SALBRIS	50,7	76,2	124,2	165,5	28
A391	-	BERSAILLIN	A19	3	SAVIGNY SUR CLAIRIS	23,3	35,8	57,6	79,1	14
A391	-	BERSAILLIN	A85	13	SELLES SUR CHER	56,5	85,1	137,4	182,9	31
A391	-	BERSAILLIN	A10	-	TOURS CENTRE (MONNAIE)	57,3	84,9	137,3	182,5	31,9
A391	-	BERSAILLIN	A85	-	VEIGNE	63,1	95,9	155,9	203,9	34,9
A391	-	BERSAILLIN	A71	6	VIERZON EST	53,5	79,9	131,6	173,6	29,7
A391	-	BERSAILLIN	A71	5	VIERZON NORD	52,7	79,2	130,7	172,9	29,1
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A10	11	ALLAINVILLE	53,4	79,1	129,2	166,6	29,2
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A10	13	ARTENAY	49,9	73	118,2	155,5	27,1
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A19	6	AUXY	37,8	56,3	90,1	118,3	21,5
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A85	11	BLERE	66,7	99,3	159,8	207,5	36,7
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A10	17	BLOIS	56,6	83,6	135	176,9	31,1
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A71	7	BOURGES	63	94,1	151,7	197,9	35
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A10	18	CHATEAU-RENAULT	59,5	87,9	140,7	185,4	33,1
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A19	7	ESCRENNES	41,2	62,2	100,6	130,5	23,3
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A85	10	ESVRES	68	101,4	163,2	212,3	37,5
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A19	5	FONTENAY SUR LOING	34,6	50,8	79,3	105,4	19,6
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A19	-	GONDREVILLE LA FRANCHE NORD	35,7	53	83	108,9	20,2
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A19	-	GONDREVILLE LA FRANCHE SUD	39,7	59	92,7	122,2	22,6
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A10	12	JANVILLE (ALLAINES)	50,9	74,7	120,3	158,3	27,9
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A71	3	LAMOTTE BEUVRON	55,4	81,5	131,6	173,1	30,6
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A10	16	MER	55,3	80,6	129,8	170,6	30,4
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A10	15	MEUNG	53,2	77,9	124,6	164,5	29,1
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A71	2	OLIVET	52,1	76,4	123,2	161,1	28,6
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A71	1	ORLEANS CENTRE	51,4	75,5	121,4	158,7	28
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A10	14	ORLEANS NORD	50,6	74,1	119,4	157	27,6
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A10	-	PARIS (LA FOLIE BESSIN)	57,8	84,2	139,2	180,9	32
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A85	14	ROMORANTIN	60,9	90,6	144,9	190,7	33,4
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A85	12	SAINT AIGNAN SUR CHER	63,7	95	151,7	200,5	34,9
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A19	4	SAINT HILAIRE LES ANDRESIS	30,5	45,4	71,5	95,7	17,8
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A71	4	SALBRIS	57	84,5	135,9	179,2	31,4
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A19	3	SAVIGNY SUR CLAIRIS	29,6	44,1	69,3	92,8	17,4
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A85	13	SELLES SUR CHER	62,8	93,4	149,1	196,6	34,4
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A10	-	TOURS CENTRE (MONNAIE)	63,6	93,2	149	196,2	35,3
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A85	-	VEIGNE	69,4	104,2	167,6	217,6	38,3
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A71	6	VIERZON EST	59,8	88,2	143,3	187,3	33,1
A4	-	BARRIERE DE MONTREUIL AUX LIONS	A71	5	VIERZON NORD	59	87,5	142,4	186,6	32,5
A4	-	BEAUMONT	A10	11	ALLAINVILLE	53,6	80,4	131,7	169,4	29,6
A4	-	BEAUMONT	A10	13	ARTENAY	50,1	74,3	120,7	158,3	27,5
A4	-	BEAUMONT	A19	6	AUXY	38	57,6	92,6	121,1	21,9
A4	-	BEAUMONT	A85	11	BLERE	66,9	100,6	162,3	210,3	37,1
A4	-	BEAUMONT	A10	17	BLOIS	56,8	84,9	137,5	179,7	31,5
A4	-	BEAUMONT	A71	7	BOURGES	63,2	95,4	154,2	200,7	35,4
A4	-	BEAUMONT	A10	18	CHATEAU-RENAULT	59,7	89,2	143,2	188,2	33,5
A4	-	BEAUMONT	A19	7	ESCRENNES	41,4	63,5	103,1	133,3	23,7
A4	-	BEAUMONT	A85	10	ESVRES	68,2	102,7	165,7	215,1	37,9
A4	-	BEAUMONT	A19	5	FONTENAY SUR LOING	34,8	52,1	81,8	108,2	20
A4	-	BEAUMONT	A19	-	GONDREVILLE LA FRANCHE NORD	35,9	54,3	85,5	111,7	20,6
A4	-	BEAUMONT	A19	-	GONDREVILLE LA FRANCHE SUD	39,9	60,3	95,2	125	23
A4	-	BEAUMONT	A10	12	JANVILLE (ALLAINES)	51,1	76	122,8	161,1	28,3
A4	-	BEAUMONT	A71	3	LAMOTTE BEUVRON	55,6	82,8	134,1	175,9	31
A4	-	BEAUMONT	A10	16	MER	55,5	81,9	132,3	173,4	30,8
A4	-	BEAUMONT	A10	15	MEUNG	53,4	79,2	127,1	167,3	29,5
A4	-	BEAUMONT	A71	2	OLIVET	52,3	77,7	125,7	163,9	29
A4	-	BEAUMONT	A71	1	ORLEANS CENTRE	51,6	76,8	123,9	161,5	28,4
A4	-	BEAUMONT	A10	14	ORLEANS NORD	50,8	75,4	121,9	159,8	28
A4	-	BEAUMONT	A10	-	PARIS (LA FOLIE BESSIN)	58	85,5	141,7	183,7	32,4
A4	-	BEAUMONT	A85	14	ROMORANTIN	61,1	91,9	147,4	193,5	33,8
A4	-	BEAUMONT	A85	12	SAINT AIGNAN SUR CHER	63,9	96,3	154,2	203,3	35,3
A4	-	BEAUMONT	A19	4	SAINT HILAIRE LES ANDRESIS	30,7	46,7	74	98,5	18,2
A4	-	BEAUMONT	A71	4	SALBRIS	57,2	85,8	138,4	182	31,8
A4	-	BEAUMONT	A19	3	SAVIGNY SUR CLAIRIS	29,8	45,4	71,8	95,6	17,8
A4	-	BEAUMONT	A85	13	SELLES SUR CHER	63	94,7	151,6	199,4	34,8
A4	-	BEAUMONT	A10	-	TOURS CENTRE (MONNAIE)	63,8	94,5	151,5	199	35,7
A4	-	BEAUMONT	A85	-	VEIGNE	69,6	105,5	170,1	220,4	38,7
A4	-	BEAUMONT	A71	6	VIERZON EST	60	89,5	145,8	190,1	33,5
A4	-	BEAUMONT	A71	5	VIERZON NORD	59,2	88,8	144,9	189,4	32,9
A4	27	CHALONS - LA VEUVE	A10	11	ALLAINVILLE	41,1	61,8	103,8	131,4	22,2
A4	27	CHALONS - LA VEUVE	A10	13	ARTENAY	37,6	55,7	92,8	120,3	20,1
A4	27	CHALONS - LA VEUVE	A19	6	AUXY	25,5	39	64,7	83,1	14,5
A4	27	CHALONS - LA VEUVE	A85	11	BLERE	54,4	82	134,4	172,3	29,7
A4	27	CHALONS - LA VEUVE	A10	17	BLOIS	44,3	66,3	109,6	141,7	24,1
A4	27	CHALONS - LA VEUVE	A71	7	BOURGES	50,7	76,8	126,3	162,7	28
A4	27	CHALONS - LA VEUVE	A10	18	CHATEAU-RENAULT	47,2	70,6	115,3	150,2	26,1
A4	27	CHALONS - LA VEUVE	A19	7	ESCRENNES	28,9	44,9	75,2	95,3	16,3
A4	27	CHALONS - LA VEUVE	A85	10	ESVRES	55,7	84,1	137,8	177,1	30,5
A4	27	CHALONS - LA VEUVE	A19	5	FONTENAY SUR LOING	22,3	33,5	53,9	70,2	12,6
A4	27	CHALONS - LA VEUVE	A19	-	GONDREVILLE LA FRANCHE NORD	23,4	35,7	57,6	73,7	13,2
A4	27	CHALONS - LA VEUVE	A19	-	GONDREVILLE LA FRANCHE SUD	27,4	41,7	67,3	87	15,6
A4	27	CHALONS - LA VEUVE	A10	12	JANVILLE (ALLAINES)	38,6	57,4	94,9	123,1	20,9
A4	27	CHALONS - LA VEUVE	A71	3	LAMOTTE BEUVRON	43,1	64,2	106,2	137,9	23,6
A4	27	CHALONS - LA VEUVE	A10	16	MER	43	63,3	104,4	135,4	23,4
A4	27	CHALONS - LA VEUVE	A10	15	MEUNG	40,9	60,6	99,2	129,3	22,1
A4	27	CHALONS - LA VEUVE	A71	2	OLIVET	39,8	59,1	97,8	125,9	21,6
A4	27	CHALONS - LA VEUVE	A71	1	ORLEANS CENTRE	39,1	58,2	96	123,5	21
A4	27	CHALONS - LA VEUVE	A10	14	ORLEANS NORD	38,3	56,8	94	121,8	20,6
A4	27	CHALONS - LA VEUVE	A10	-	PARIS (LA FOLIE BESSIN)	45,5	66,9	113,8	145,7	25
A4	27	CHALONS - LA VEUVE	A85	14	ROMORANTIN	48,6	73,3	119,5	155,5	26,4
A4	27	CHALONS - LA VEUVE	A85	12	SAINT AIGNAN SUR CHER	51,4	77,7	126,3	165,3	27,9
A4	27	CHALONS - LA VEUVE	A19	4	SAINT HILAIRE LES ANDRESIS	18,2	28,1	46,1	60,5	10,8
A4	27	CHALONS - LA VEUVE	A71	4	SALBRIS	44,7	67,2	110,5	144	24,4
A4	27	CHALONS - LA VEUVE	A19	3	SAVIGNY SUR CLAIRIS	17,3	26,8	43,9	57,6	10,4
A4	27	CHALONS - LA VEUVE	A85	13	SELLES SUR CHER	50,5	76,1	123,7	161,4	27,4
A4	27	CHALONS - LA VEUVE	A10	-	TOURS CENTRE (MONNAIE)	51,3	75,9	123,6	161	28,3
A4	27	CHALONS - LA VEUVE	A85	-	VEIGNE	57,1	86,9	142,2	182,4	31,3
A4	27	CHALONS - LA VEUVE	A71	6	VIERZON EST	47,5	70,9	117,9	152,1	26,1
A4	27	CHALONS - LA VEUVE	A71	5	VIERZON NORD	46,7	70,2	117	151,4	25,5
A4	20	CHATEAU-THIERRY	A10	11	ALLAINVILLE	49,1	73,2	120,2	156,1	26,8
A4	20	CHATEAU-THIERRY	A10	13	ARTENAY	45,6	67,1	109,2	145	24,7
A4	20	CHATEAU-THIERRY	A19	6	AUXY	33,5	50,4	81,1	107,8	19,1
A4	20	CHATEAU-THIERRY	A85	11	BLERE	62,4	93,4	150,8	197	34,3
A4	20	CHATEAU-THIERRY	A10	17	BLOIS	52,3	77,7	126	166,4	28,7
A4	20	CHATEAU-THIERRY	A71	7	BOURGES	58,7	88,2	142,7	187,4	32,6
A4	20	CHATEAU-THIERRY	A10	18	CHATEAU-RENAULT	55,2	82	131,7	174,9	30,7
